Date,Store,Item,Price_Value,Price_Text,Valid_From,Valid_Until,price_basis,unit_price,unit_type,ai_normalized_name,ai_category,ai_sub_category
2025-12-12 00:00:00,Sobeys,Starbucks Nespresso Vertuo Pods,13.49,$13.49,2025-12-12,2025-12-17,,,,Nespresso Vertuo Pods,Beverages,
2025-12-12 00:00:00,Sobeys,Tim Hortons Hot Chocolate,6.49,$6.49,2025-12-12,2025-12-17,,,,Hot Chocolate,Beverages,
2025-12-12 00:00:00,Sobeys,Tim Hortons Instant Coffee,8.99,$8.99,2025-12-12,2025-12-17,,,,Instant Coffee,Beverages,
2025-12-12 00:00:00,Sobeys,Tim Hortons K-Cup® Pods,12.99,$12.99,2025-12-12,2025-12-17,,,,Coffee Pods,Beverages,
2025-12-12 00:00:00,Sobeys,Tradition Select Ciders,4.49,$4.49,2025-12-12,2025-12-17,,,,Cider,Beverages,
2025-12-12 00:00:00,Sobeys,Van Houtte,25.99,$25.99,2025-12-12,2025-12-17,,,,Coffee,Beverages,
2025-12-12 00:00:00,Sobeys,Van Houtte Ground Coffee,14.49,$14.49,2025-12-12,2025-12-17,,,,Ground Coffee,Beverages,
2025-12-12 00:00:00,Calgary Co-op,Alexis De Portneuf Brie And Woolwich Goat Cheese,15.0,$15.00,2025-12-12,2025-12-17,,,,Goat Cheese Logs,Dairy & Eggs,"Brie Cheese, Goat Cheese"
2025-12-12 00:00:00,Calgary Co-op,Cheese,5.99,$5.99,2025-12-12,2025-12-17,,,,Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Calgary Co-op,Habanero Black Pepper Or Smoked Gouda,6.99,$6.99,2025-12-12,2025-12-17,,,,Flavored Gouda Cheese,Dairy & Eggs,Gouda Cheese
2025-12-12 00:00:00,Calgary Co-op,Ilchester Or Belton Farm Or Coastal Cheddar,20.0,$20.00,2025-12-12,2025-12-17,,,,Cheddar Cheese,Dairy & Eggs,Cheddar Cheese
2025-12-12 00:00:00,Calgary Co-op,Oîkos And Oîkos Pro Yogurt Tubs,6.47,$6.47,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,No Frills,Activia Yogurt,6.5,$6.50,2025-12-12,2025-12-17,,,,Yogurt,Dairy & Eggs,General
2025-12-12 00:00:00,No Frills,Agropur Brie Or Camembert Cheese,5.0,$5.00,2025-12-12,2025-12-17,,,,Brie or Camembert Cheese,Dairy & Eggs,"Brie Cheese, Camembert Cheese"
2025-12-12 00:00:00,No Frills,Armstrong Or Pc® Shredded Cheese Or Brar'S Malai Paneer,4.95,$4.95,2025-12-12,2025-12-17,,,,Shredded Cheese or Malai Paneer,Dairy & Eggs,"Shredded Cheese, Paneer"
2025-12-12 00:00:00,No Frills,Balderson Cheese,7.0,$7.00,2025-12-12,2025-12-17,,,,Cheese,Dairy & Eggs,
2025-12-12 00:00:00,No Frills,Becel Margarine,6.99,$6.99,2025-12-12,2025-12-17,,,,Margarine,Dairy & Eggs,Butter & Fats
2025-12-12 00:00:00,No Frills,Belsoy Pudding,5.49,$5.49,2025-12-12,2025-12-17,,,,Soy Pudding,Dairy & Eggs,Pudding
2025-12-12 00:00:00,No Frills,Black Diamond Cheese Or Cracker Barrel Shreds,6.0,$6.00,2025-12-12,2025-12-17,,,,Shredded Cheese,Dairy & Eggs,Shredded Cheese
2025-12-12 00:00:00,No Frills,Dairyland Or Beatrice Chocolate Milk,1.75,$1.75,2025-12-12,2025-12-17,,,,Chocolate Milk,Dairy & Eggs,Milk
2025-12-12 00:00:00,No Frills,Gay Lea Whipped Cream Or Lactantia Or Dairyland Cream,3.5,$3.50,2025-12-12,2025-12-17,,,,Whipped Cream,Dairy & Eggs,Cream
2025-12-12 00:00:00,No Frills,Iögo Nano Yogurt Or Pillsbury Refrigerated Dough,3.5,$3.50,2025-12-12,2025-12-17,,,,Yogurt or Refrigerated Dough,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,No Frills,Kraft Singles,7.0,$7.00,2025-12-12,2025-12-17,,,,Kraft Singles,Dairy & Eggs,Cheese (Shredded/Sliced)
2025-12-12 00:00:00,No Frills,Lactantia Butter,5.99,$5.99,2025-12-12,2025-12-17,,,,Butter,Dairy & Eggs,Butter
2025-12-12 00:00:00,No Frills,Lactantia/Dairyland Cream,3.5,$3.50,2025-12-12,2025-12-17,,,,Cream,Dairy & Eggs,Cream
2025-12-12 00:00:00,No Frills,Liberté Greek Or Activia Expert Yogurt,6.5,$6.50,2025-12-12,2025-12-17,,,,Greek or Expert Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,No Frills,Liberté Greek Yogurt,3.0,$3.00,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Greek Yogurt
2025-12-12 00:00:00,No Frills,Monsieur Gustav Gouda,5.0,$5.00,2025-12-12,2025-12-17,,,,Gouda Cheese,Dairy & Eggs,Gouda Cheese
2025-12-12 00:00:00,No Frills,Neilson Milkshakes,1.25,$1.25,2025-12-12,2025-12-17,,,,Milkshake,Dairy & Eggs,Milk
2025-12-12 00:00:00,No Frills,Oka Cheese,7.0,$7.00,2025-12-12,2025-12-17,,,,Oka Cheese,Dairy & Eggs,Soft Cheese
2025-12-12 00:00:00,No Frills,Pc Double Cream Brie,6.0,$6.00,2025-12-12,2025-12-17,,,,Double Cream Brie,Dairy & Eggs,Brie Cheese
2025-12-12 00:00:00,No Frills,Starbucks Coffee Enhancer,7.0,$7.00,2025-12-12,2025-12-17,,,,Starbucks Coffee Enhancer,Dairy & Eggs,Creamer
2025-12-12 00:00:00,No Frills,Suraj® Dahi Yogurt,2.29,$2.29,2025-12-12,2025-12-17,,,,Suraj Dahi Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,No Frills,The Laughing Cow Cheese,3.0,$3.00,2025-12-12,2025-12-17,,,,The Laughing Cow Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,No Frills,Ziggy'S Salads Or Fresh Pasta,2.5,$2.50,2025-12-12,2025-12-17,,,,Ziggy's Salads or Fresh Pasta,Pantry,Deli Salads / Fresh Pasta
2025-12-12 00:00:00,Real Canadian Superstore,Activia Yogurt,3.33,$3.33,2025-12-12,2025-12-17,,,,Yogurt,Dairy & Eggs,General
2025-12-12 00:00:00,Real Canadian Superstore,Boursin Cheese,4.5,$4.50,2025-12-12,2025-12-17,,,,Boursin Cheese,Dairy & Eggs,Specialty Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Imperial Margarine,6.99,$6.99,2025-12-12,2025-12-17,,,,Imperial Margarine,Dairy & Eggs,
2025-12-12 00:00:00,Real Canadian Superstore,International Delight Coffee Enhancer,4.49,$4.49,2025-12-12,2025-12-17,,,,International Delight Coffee Enhancer,Dairy & Eggs,Creamer
2025-12-12 00:00:00,Real Canadian Superstore,Iogo Nano Or Siggi'S Yogurt,3.33,$3.33,2025-12-12,2025-12-17,,,,Iogo Nano or Siggi's Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Real Canadian Superstore,Lactantia Ultrapur Milk,6.0,$6.00,2025-12-12,2025-12-17,,,,Lactantia Ultrapur Milk,Dairy & Eggs,Milk
2025-12-12 00:00:00,Real Canadian Superstore,Liberte Or Yoplait® Yogurt,6.0,$6.00,2025-12-12,2025-12-17,,,,Liberté or Yoplait Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Real Canadian Superstore,Pc Assorted Dip Tray Or Dips,7.0,$7.00,2025-12-12,2025-12-17,,,,PC Assorted Dip Tray or Dips,Dairy & Eggs,Dips
2025-12-12 00:00:00,Real Canadian Superstore,Pc Bake & Serve Dip,10.0,$10.00,2025-12-12,2025-12-17,,,,PC Bake & Serve Dip,Dairy & Eggs,Dips
2025-12-12 00:00:00,Real Canadian Superstore,Pc Brie Or Camembert,5.0,$5.00,2025-12-12,2025-12-17,,,,Brie or Camembert Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Black Label Cheese Selection,13.0,$13.00,2025-12-12,2025-12-17,,,,PC Black Label Cheese Selection,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Black Label Smoked Cheese,8.0,$8.00,2025-12-12,2025-12-17,,,,PC Black Label Cheese Selection,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Cheese Bars Or No Name® Shreds,5.99,$5.99,2025-12-12,2025-12-17,,,,PC Cheese Bars or No Name Shreds,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Cheese Sticks,10.0,$10.00,2025-12-12,2025-12-17,,,,Cheese Sticks,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Pc® French Onion Dip,3.5,$3.50,2025-12-12,2025-12-17,,,,PC French Onion Dip,Dairy & Eggs,Dips
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Fresh Quail Eggs,3.99,$3.99,2025-12-12,2025-12-17,,,,PC Fresh Quail Eggs,Dairy & Eggs,Eggs
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Probiotic Yogurt,3.5,$3.50,2025-12-12,2025-12-17,,,,PC Probiotic Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Real Canadian Superstore,Philadelphia Cream Cheese,4.29,$4.29,2025-12-12,2025-12-17,,,,Cream Cheese,Dairy & Eggs,Cheese (Block)
2025-12-12 00:00:00,Real Canadian Superstore,Silk Creamer,5.5,$5.50,2025-12-12,2025-12-17,,,,Silk Creamer,Dairy & Eggs,Creamer
2025-12-12 00:00:00,Real Canadian Superstore,The Laughing Cow Cheese,10.0,$10.00,2025-12-12,2025-12-17,,,,The Laughing Cow Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Tre Stelle Mascarpone Or Castello Blue Cheese,11.0,$11.00,2025-12-12,2025-12-17,,,,Tre Stelle Mascarpone or Castello Blue Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Real Canadian Superstore,Yoplait® Source® & Creamy®,6.99,$6.99,2025-12-12,2025-12-17,,,,Yoplait Source Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Safeway,Armstrong Cheese,8.99,$8.99,2025-12-12,2025-12-17,,,,Cheese (Block),Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Babybel,8.99,$8.99,2025-12-12,2025-12-17,,,,Babybel Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Boursin Cheese,6.49,$6.49,2025-12-12,2025-12-17,,,,Boursin Cheese,Dairy & Eggs,Specialty Cheese
2025-12-12 00:00:00,Safeway,Burnbrae Farms Egg Bake,7.99,$7.99,2025-12-12,2025-12-17,,,,Egg Bake,Dairy & Eggs,Other Dairy & Eggs
2025-12-12 00:00:00,Safeway,Carnation Evaporated Milk,2.79,$2.79,2025-12-12,2025-12-17,,,,Carnation Evaporated Milk,Pantry,Canned Goods
2025-12-12 00:00:00,Safeway,Cheese Ball,2.99,$2.99,2025-12-12,2025-12-17,,,,Cheese Ball,Dairy & Eggs,Specialty Cheese
2025-12-12 00:00:00,Safeway,Coffee-Mate Creamers,5.99,$5.99,2025-12-12,2025-12-17,,,,Coffee Creamer,Dairy & Eggs,Coffee Enhancer
2025-12-12 00:00:00,Safeway,Compliments Cheese Slices,4.99,$4.99,2025-12-12,2025-12-17,,,,Cheese Slices,Dairy,Cheese
2025-12-12 00:00:00,Safeway,Compliments Greek Yogurt,5.99,$5.99,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Safeway,Compliments Large White Eggs,4.99,$4.99,2025-12-12,2025-12-17,,,,Large White Eggs,Dairy & Eggs,Eggs
2025-12-12 00:00:00,Safeway,Coombe Castle Cheese,9.99,$9.99,2025-12-12,2025-12-17,,,,Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Daiya Cheese Style,4.99,$4.99,2025-12-12,2025-12-17,,,,Cheese Style Product,Dairy & Eggs,Plant-Based Cheese
2025-12-12 00:00:00,Safeway,Danone Oikos Greek Yogurt,10.99,$10.99,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Safeway,Gay Lea Aerosol Whipped Cream,2.99,$2.99,2025-12-12,2025-12-17,,,,Gay Lea Whipped Cream,Dairy & Eggs,Whipped Cream
2025-12-12 00:00:00,Safeway,Kraft Philadelphia Dips,5.49,$5.49,2025-12-12,2025-12-17,,,,Philadelphia Dips,Dairy & Eggs,Dips
2025-12-12 00:00:00,Safeway,Kraft Singles,4.99,$4.99,2025-12-12,2025-12-17,,,,Kraft Singles,Dairy & Eggs,Cheese (Shredded/Sliced)
2025-12-12 00:00:00,Safeway,L'Extra Brie Or Camembert,7.49,$7.49,2025-12-12,2025-12-17,,,,Brie or Camembert Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Philadelphia Cream Cheese,3.97,$3.97,2025-12-12,2025-12-17,,,,Cream Cheese,Dairy & Eggs,Cheese (Block)
2025-12-12 00:00:00,Safeway,Smoked Salmon Cheese Ball,3.49,$3.49,2025-12-12,2025-12-17,,,,Smoked Salmon Cheese Ball,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Stonetown Truffle,11.49,$11.49,2025-12-12,2025-12-17,,,,Truffle Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Safeway,Summer Fresh Dips Or Hummus,4.79,$4.79,2025-12-12,2025-12-17,,,,Summer Fresh Hummus,Other,Deli (Prepared)
2025-12-12 00:00:00,Sobeys,Armstrong Cheese,8.99,$8.99,2025-12-12,2025-12-17,,,,Cheese (Block),Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Babybel,8.99,$8.99,2025-12-12,2025-12-17,,,,Babybel Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Boursin Cheese,6.49,$6.49,2025-12-12,2025-12-17,,,,Boursin Cheese,Dairy & Eggs,Specialty Cheese
2025-12-12 00:00:00,Sobeys,Burnbrae Farms Egg Bake,7.99,$7.99,2025-12-12,2025-12-17,,,,Egg Bake,Dairy & Eggs,Other Dairy & Eggs
2025-12-12 00:00:00,Sobeys,Carnation Evaporated Milk,2.79,$2.79,2025-12-12,2025-12-17,,,,Carnation Evaporated Milk,Pantry,Canned Goods
2025-12-12 00:00:00,Sobeys,Cheese Ball In Pistachio,2.99,$2.99,2025-12-12,2025-12-17,,,,Cheese Ball,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Coffee-Mate Creamers,5.99,$5.99,2025-12-12,2025-12-17,,,,Coffee Creamer,Dairy & Eggs,Coffee Enhancer
2025-12-12 00:00:00,Sobeys,Compliments Cheese Slices,4.99,$4.99,2025-12-12,2025-12-17,,,,Cheese Slices,Dairy,Cheese
2025-12-12 00:00:00,Sobeys,Compliments Greek Yogurt,5.99,$5.99,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Sobeys,Compliments Large White Eggs,4.99,$4.99,2025-12-12,2025-12-17,,,,Large White Eggs,Dairy & Eggs,Eggs
2025-12-12 00:00:00,Sobeys,Coombe Castle Cheese,9.99,$9.99,2025-12-12,2025-12-17,,,,Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Daiya Cheese Style,4.99,$4.99,2025-12-12,2025-12-17,,,,Cheese Style Product,Dairy & Eggs,Plant-Based Cheese
2025-12-12 00:00:00,Sobeys,Danone Oikos Greek Yogurt,10.99,$10.99,2025-12-12,2025-12-17,,,,Greek Yogurt,Dairy & Eggs,Yogurt
2025-12-12 00:00:00,Sobeys,Gay Lea Aerosol Whipped Cream,2.99,$2.99,2025-12-12,2025-12-17,,,,Gay Lea Whipped Cream,Dairy & Eggs,Whipped Cream
2025-12-12 00:00:00,Sobeys,Kraft Philadelphia Dips,5.49,$5.49,2025-12-12,2025-12-17,,,,Philadelphia Dips,Dairy & Eggs,Dips
2025-12-12 00:00:00,Sobeys,Kraft Singles,4.99,$4.99,2025-12-12,2025-12-17,,,,Kraft Singles,Dairy & Eggs,Cheese (Shredded/Sliced)
2025-12-12 00:00:00,Sobeys,L'Extra Brie Or Camembert,7.49,$7.49,2025-12-12,2025-12-17,,,,Brie or Camembert Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Philadelphia Cream Cheese,3.97,$3.97,2025-12-12,2025-12-17,,,,Cream Cheese,Dairy & Eggs,Cheese (Block)
2025-12-12 00:00:00,Sobeys,Smoked Salmon Cheese Ball,3.49,$3.49,2025-12-12,2025-12-17,,,,Smoked Salmon Cheese Ball,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Stonetown Truffle,11.49,$11.49,2025-12-12,2025-12-17,,,,Truffle Cheese,Dairy & Eggs,Cheese
2025-12-12 00:00:00,Sobeys,Summer Fresh Dips Or Hummus,4.79,$4.79,2025-12-12,2025-12-17,,,,Summer Fresh Hummus,Other,Deli (Prepared)
2025-12-12 00:00:00,Calgary Co-op,Casa Di Mama Or Ristorante Pizza,4.99,$4.99,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,Pizza
2025-12-12 00:00:00,Calgary Co-op,Frozen Turkeys,1.99,$1.99,2025-12-12,2025-12-17,,,,Frozen Whole Turkey,Poultry,Whole Turkey
2025-12-12 00:00:00,Calgary Co-op,Plant Up Dumplings Or Bites,8.99,$8.99,2025-12-12,2025-12-17,,,,Plant-Based Dumplings or Bites,Frozen,Plant-Based Meals
2025-12-12 00:00:00,No Frills,Cavendish Premium Fries,3.5,$3.50,2025-12-12,2025-12-17,,,,Frozen Fries,Frozen,Frozen Potatoes
2025-12-12 00:00:00,No Frills,Chapman'S Ice Cream,4.0,$4.00,2025-12-12,2025-12-17,,,,Ice Cream,Frozen,Ice Cream
2025-12-12 00:00:00,No Frills,Chapman'S Premium Ice Cream,5.0,$5.00,2025-12-12,2025-12-17,,,,Chapman's Premium Ice Cream,Frozen,Frozen Dessert
2025-12-12 00:00:00,No Frills,Chapman'S Yukon Or Super Novelties,4.5,$4.50,2025-12-12,2025-12-17,,,,Ice Cream Novelties,Frozen,Frozen Desserts
2025-12-12 00:00:00,No Frills,Cool Whip Topping,4.0,$4.00,2025-12-12,2025-12-17,,,,Frozen Whipped Topping,Frozen,Frozen Desserts
2025-12-12 00:00:00,No Frills,Daiya Gluten Free Pizza,8.99,$8.99,2025-12-12,2025-12-17,,,,Gluten Free Frozen Pizza,Frozen,Pizza
2025-12-12 00:00:00,No Frills,Giuseppe Garlic Fingers,4.0,$4.00,2025-12-12,2025-12-17,,,,Frozen Garlic Fingers,Frozen,Pizza & Sides
2025-12-12 00:00:00,No Frills,Giuseppe Pizza,5.0,$5.00,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,Pizza
2025-12-12 00:00:00,No Frills,Green Giant Vegetables Or Mccain Fries,3.0,$3.00,2025-12-12,2025-12-17,,,,Frozen Vegetables or Fries,Frozen,Frozen Vegetables
2025-12-12 00:00:00,No Frills,High Liner Family Battered Fish Fillets,6.0,$6.00,2025-12-12,2025-12-17,,,,Frozen Fish Fillets,Seafood,Other Seafood
2025-12-12 00:00:00,No Frills,Lou'S Kitchen Or Mandarin Entrées Or St-Hubert Or Swiss Chalet Pies,6.99,$6.99,2025-12-12,2025-12-17,,,,Frozen Entrees or Pies,Frozen,Frozen Entrees
2025-12-12 00:00:00,No Frills,Mccain Family Size,7.5,$7.50,2025-12-12,2025-12-17,,,,Frozen Potatoes,Frozen,Frozen Potatoes
2025-12-12 00:00:00,No Frills,Michelina'S Dinner Entrees,1.5,$1.50,2025-12-12,2025-12-17,,,,Frozen Dinner Entrees,Frozen,Frozen Entrees
2025-12-12 00:00:00,No Frills,Napoli Pizza,7.5,$7.50,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,Pizza
2025-12-12 00:00:00,No Frills,Nestlé Drumstick,5.5,$5.50,2025-12-12,2025-12-17,,,,Nestle Drumstick,Frozen,Ice Cream/Dessert
2025-12-12 00:00:00,No Frills,No Name® Pizza,3.5,$3.50,2025-12-12,2025-12-17,,,,Pizza,Frozen,
2025-12-12 00:00:00,No Frills,Pc Cream First Ice Cream,6.5,$6.50,2025-12-12,2025-12-17,,,,Ice Cream,Frozen,Ice Cream
2025-12-12 00:00:00,No Frills,Pc Organics Frozen Vegetables,4.0,$4.00,2025-12-12,2025-12-17,,,,PC Organics Frozen Vegetables,Frozen,Frozen Vegetables
2025-12-12 00:00:00,No Frills,Pc® Black Label Pizza,8.0,$8.00,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,
2025-12-12 00:00:00,No Frills,Pc® Chocolate Basque Cheesecake,11.0,$11.00,2025-12-12,2025-12-17,,,,Chocolate Basque Cheesecake,Frozen,
2025-12-12 00:00:00,No Frills,Pc® Fresh Pot Pies Or Quiche,9.0,$9.00,2025-12-12,2025-12-17,,,,Pot Pies or Quiche,Frozen,Meals
2025-12-12 00:00:00,No Frills,Pillsbury Pizza Pops,3.0,$3.00,2025-12-12,2025-12-17,,,,Pizza Pops,Frozen,Meals/Entrees
2025-12-12 00:00:00,No Frills,Tina'S Burrito,1.25,$1.25,2025-12-12,2025-12-17,,,,Frozen Burrito,Frozen,Frozen Entrees
2025-12-12 00:00:00,Real Canadian Superstore,"Breaded Chicken, Meatballs, Potstickers Or Hors D'Oeuvres",10.0,$10.00,2025-12-12,2025-12-17,,,,Frozen Appetizers & Meals,Frozen,Appetizers & Meals
2025-12-12 00:00:00,Real Canadian Superstore,Breyers Ice Cream Or Frozen Dessert,3.99,$3.99,2025-12-12,2025-12-17,,,,Ice Cream or Frozen Dessert,Frozen,Ice Cream
2025-12-12 00:00:00,Real Canadian Superstore,"Cavendish Fries, Wedges, Hashbrowns Or Onion Rings",8.99,$8.99,2025-12-12,2025-12-17,,,,Frozen Potato & Onion Products,Frozen,Frozen Potatoes & Sides
2025-12-12 00:00:00,Real Canadian Superstore,Cheemo Perogies,2.77,$2.77,2025-12-12,2025-12-17,,,,Perogies,Frozen,Meals/Entrees
2025-12-12 00:00:00,Real Canadian Superstore,Crave Frozen Entreés Or Kraft Dinner Deluxe Frozen Meals,2.49,$2.49,2025-12-12,2025-12-17,,,,Frozen Entrees or Meals,Frozen,Frozen Entrees
2025-12-12 00:00:00,Real Canadian Superstore,Crispy Roti,2.99,$2.99,2025-12-12,2025-12-17,,,,Roti,Bakery,
2025-12-12 00:00:00,Real Canadian Superstore,"Daiya Plant Based Pizza, Flatbread Or Cheese Cake",9.0,$9.00,2025-12-12,2025-12-17,,,,Plant Based Pizza,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Dr. Oetker Rising Or Thin Crust Pizza Or Rip'N Share Pizza Buns,4.94,$4.94,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Häagen-Dazs Ice Cream Or Bars,5.49,$5.49,2025-12-12,2025-12-17,,,,Ice Cream,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Mccain Fries,2.79,$2.79,2025-12-12,2025-12-17,,,,McCain Fries,Frozen,Frozen Potatoes
2025-12-12 00:00:00,Real Canadian Superstore,Melona Ice Bar,5.99,$5.99,2025-12-12,2025-12-17,,,,Ice Bar,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,No Name® Vegetables,1.25,$1.25,2025-12-12,2025-12-17,,,,Frozen Vegetables,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc Vegetables,10.0,$10.00,2025-12-12,2025-12-17,,,,Frozen Vegetables,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Bacon & Cheddar Quiche,9.0,$9.00,2025-12-12,2025-12-17,,,,Bacon & Cheddar Quiche,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Black Label Pizza,8.0,$8.00,2025-12-12,2025-12-17,,,,Frozen Pizza,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Chicken & Mushroom Pie,15.0,$15.00,2025-12-12,2025-12-17,,,,Chicken & Mushroom Pie,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Chocolate Basque Cheesecake,11.0,$11.00,2025-12-12,2025-12-17,,,,Chocolate Basque Cheesecake,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Pc® Loaded Pierogi Bake,11.0,$11.00,2025-12-12,2025-12-17,,,,Loaded Pierogi Bake,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Power Bowls,7.0,$7.00,2025-12-12,2025-12-17,,,,Power Bowls,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Summ! Spring Rolls Or Gyoza Dumplings,5.0,$5.00,2025-12-12,2025-12-17,,,,Spring Rolls or Gyoza,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,T&T® Potstickers,5.0,$5.00,2025-12-12,2025-12-17,,,,Potstickers,Frozen,
2025-12-12 00:00:00,Real Canadian Superstore,Utility Grade Frozen Turkeys,23.0,$23.00,2025-12-12,2025-12-17,,,,Utility Grade Frozen Whole Turkey,Poultry,Whole Turkey
2025-12-12 00:00:00,Safeway,Ben & Jerry'S Ice Cream,5.99,$5.99,2025-12-12,2025-12-17,,,,Ben & Jerry's Ice Cream,Frozen,Ice Cream/Dessert
2025-12-12 00:00:00,Safeway,Beyond Meat Or Impossible Plant-Based Burgers,19.99,$19.99,2025-12-12,2025-12-17,,,,Plant-Based Burgers,Frozen,
2025-12-12 00:00:00,Safeway,Breyers Ice Cream,5.99,$5.99,2025-12-12,2025-12-17,,,,Breyers Ice Cream,Frozen,Frozen Dessert
2025-12-12 00:00:00,Safeway,Cavendish Farms Fries,3.99,$3.99,2025-12-12,2025-12-17,,,,Frozen Fries,Frozen,
2025-12-12 00:00:00,Safeway,Compliments Chicken Balls,9.99,$9.99,2025-12-12,2025-12-17,,,,Chicken Balls,Frozen,
2025-12-12 00:00:00,Safeway,"Compliments Frozen Pie Shells, Tart Shells Or Phyllo Pastry",3.99,$3.99,2025-12-12,2025-12-17,,,,Frozen Pie Shells,Frozen,
2025-12-12 00:00:00,Safeway,Compliments Lasagna Or Macaroni & Cheese,10.99,$10.99,2025-12-12,2025-12-17,,,,Lasagna or Macaroni & Cheese,Frozen,
2025-12-12 00:00:00,Safeway,Compliments Turkey Breast Roast,15.0,$15.00,2025-12-12,2025-12-17,,,,Turkey Breast Roast,Poultry,Turkey Breast
2025-12-12 00:00:00,Safeway,Daiya Gluten-Free Pizza,9.49,$9.49,2025-12-12,2025-12-17,,,,Gluten-Free Pizza,Frozen,
2025-12-12 00:00:00,Safeway,Fino Fine Foods Mediterranean Flatbread Margherita,9.79,$9.79,2025-12-12,2025-12-17,,,,Mediterranean Flatbread Margherita,Frozen,
2025-12-12 00:00:00,Safeway,Gardein Meat Alternatives,6.49,$6.49,2025-12-12,2025-12-17,,,,Plant-Based Meat Alternatives,Frozen,
2025-12-12 00:00:00,Safeway,Green Giant Frozen Vegetables,5.0,$5.00,2025-12-12,2025-12-17,,,,Frozen Vegetables,Frozen,
2025-12-12 00:00:00,Safeway,Healthy Choice Or Swanson Frozen Dinners,10.0,$10.00,2025-12-12,2025-12-17,,,,Frozen Dinners,Frozen,
2025-12-12 00:00:00,Safeway,Janes Breaded Or Battered Fish,7.99,$7.99,2025-12-12,2025-12-17,,,,Breaded or Battered Fish,Seafood,Other Seafood
2025-12-12 00:00:00,Safeway,Kellogg'S Eggo Waffles,5.49,$5.49,2025-12-12,2025-12-17,,,,Eggo Waffles,Frozen,
